RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30
394746,120,"Killeen, TX",msa,TX,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.0,5033.0,5033.0,5033.333333333333,5033.666666666667,5033.666666666667,5000.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,,,,,5100.0,,,,,,,,12166.666666666666,12166.666666666666,13333.333333333334,11666.666666666666,11666.666666666666,10033.333333333334,10033.333333333334,10033.333333333334,10000.0,10916.666666666666,12583.333333333334,14250.0,14666.666666666666,13000.0,11333.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9000.166666666666,7666.833333333333,7333.5,8000.0,9333.333333333334,10000.0,9366.666666666666,8366.666666666666,7933.333333333333,7400.0,7400.0,7000.0,7150.0,7188.333333333333,6988.333333333333,6671.666666666667,7266.666666666667,8000.0,9000.0,8033.333333333333
394338,121,"Asheville, NC",msa,NC,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10316.666666666666,11650.0,13316.666666666666,14666.666666666666,,,15016.666666666666,15017.0,15000.333333333334,15000.333333333334,13666.666666666666,13333.333333333334,15000.0,17999.666666666668,19966.333333333332,18633.0,16966.666666666668,15333.333333333334,15000.0,15333.333333333334,15333.333333333334,15000.0,13300.0,11633.333333333334,11966.666666666666,13333.333333333334,15000.0,15333.333333333334,16983.333333333332,17733.333333333332,17400.0,15750.0,15000.0,15000.0,15000.0,14666.666666666666,14666.666666666666,14333.333333333334,13666.666666666666,14166.833333333334,14500.166666666666,15500.166666666666,15000.333333333334,14833.666666666666,14833.666666666666,14333.333333333334,14166.666666666666,14133.333333333334,13133.333333333334,13316.666666666666,13350.0,14850.0,15000.0,15000.0,15000.0
395244,122,"York, PA",msa,PA,5031.666666666667,5031.666666666667,5031.666666666667,5000.0,5033.333333333333,5033.333333333333,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5033.333333333333,5033.333333333333,5000.0,5000.0,5000.0,5033.333333333333,5033.333333333333,5116.666666666667,5083.333333333333,,,,,,,,5416.666666666667,5383.333333333333,5083.333333333333,,8333.333333333334,,9350.833333333334,9050.833333333334,9384.166666666666,8066.666666666667,6733.333333333333,5066.666666666667,5833.333333333333,7466.666666666667,9101.666666666666,9968.333333333334,9936.666666666666,9968.333333333334,9968.333333333334,10000.0,10000.0,10000.0,9700.0,8183.333333333333,7950.0,8249.666666666666,8899.666666666666,9133.0,9133.333333333334,9966.666666666666,9966.666666666666,9933.333333333334,9133.333333333334,9100.0,9100.333333333334,8300.333333333334,7083.666666666667,7083.333333333333,8716.666666666666,9833.333333333334,9866.666666666666,9866.666666666666,10000.0,10000.0,9333.333333333334,9333.333333333334,8000.0,7033.333333333333,5366.666666666667,6700.0,8333.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
395183,123,"Vallejo, CA",msa,CA,10366.666666666666,10033.333333333334,10066.666666666666,10033.333333333334,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9999.833333333334,9999.833333333334,9999.833333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,,,,,,,,,,,,17550.0,15850.0,16306.666666666666,17973.333333333332,19973.333333333332,20000.0,19000.0,19000.0,17666.666666666668,17333.333333333332,16000.0,15666.666666666666,16667.0,16333.666666666666,16767.0,15433.333333333334,15600.166666666666,13750.166666666666,12750.166666666666,12583.333333333334,13366.666666666666,14033.333333333334,15033.333333333334,15683.5,16016.833333333334,15016.833333333334,13633.333333333334,13633.166666666666,13249.833333333334,13249.833333333334,13250.0,12966.666666666666,14033.333333333334,14033.333333333334,14700.0,13343.0,13343.0,12009.666666666666,12166.666666666666,10500.0,10537.0,12003.666666666666,12320.333333333334,13600.0,12966.666666666666,13983.333333333334,13666.666666666666,14000.0
753917,124,"Santa Maria, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67366.66666666667,58367.5,39200.833333333336,42500.833333333336,40675.0,35341.666666666664,31008.5,31500.166666666668,32666.833333333332,28666.666666666668,28333.333333333332,35666.666666666664,42333.333333333336,49333.333333333336,57000.0,75333.33333333333,88500.0,81166.33333333333,64499.666666666664,54333.0,60000.0,56666.666666666664,53333.333333333336,47000.0,49000.0,45666.666666666664,45000.0,46333.333333333336,51333.333333333336,51666.666666666664,51666.666666666664,48333.333333333336,48333.333333333336,50833.333333333336,49166.666666666664,49166.666666666664,50000.0,53333.333333333336,52850.0,49516.666666666664,51183.333333333336,51666.666666666664,52333.333333333336
395050,125,"Salinas, CA",msa,CA,29516.666666666668,27666.666666666668,24500.0,25166.666666666668,28333.333333333332,28666.666666666668,25333.333333333332,23000.0,22500.0,23833.333333333332,22835.0,23001.666666666668,21818.333333333332,23483.333333333332,23150.0,26333.333333333332,29916.666666666668,31916.666666666668,32883.333333333336,30300.0,31633.333333333332,29000.0,36000.0,34366.666666666664,35700.0,28533.333333333332,26833.333333333332,25500.0,25166.666666666668,25166.666666666668,24458.333333333332,26958.333333333332,28958.333333333332,38000.0,43666.666666666664,47333.333333333336,50666.666666666664,50500.0,53500.0,50166.666666666664,43333.333333333336,43333.333333333336,43333.333333333336,50000.0,42000.0,40500.0,29166.666666666668,30500.0,28000.0,35985.0,40985.0,43651.666666666664,42333.333333333336,38333.333333333336,32166.666666666668,28800.0,29133.333333333332,29966.666666666668,36333.333333333336,35000.0,41333.333333333336,43000.0,49833.333333333336,49833.333333333336,49500.0,49333.333333333336,49666.666666666664,49666.666666666664,43000.0,36500.0,30166.666666666668,30166.666666666668,36666.666666666664,43333.333333333336,50000.0,50000.0,50000.0,50000.0,48516.666666666664,48841.666666666664,48841.666666666664,46658.333333333336,38000.0,31333.333333333332,35000.0,43333.333333333336,48666.666666666664,48033.333333333336,43366.666666666664,41033.333333333336,38333.333333333336
395048,126,"Salem, OR",msa,OR,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9975.833333333334,9975.833333333334,9975.833333333334,9700.0,8700.0,8033.333333333333,7666.666666666667,8583.333333333334,9250.0,9916.666666666666,9966.666666666666,9633.333333333334,8633.333333333334,8300.0,7300.0,7633.333333333333,8000.0,9300.0,9966.666666666666,9966.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.333333333334,12000.333333333334,12033.666666666666,14200.0,15233.333333333334,16833.333333333332,16300.0,14933.333333333334,13966.666666666666,12366.666666666666,10866.666666666666,10200.0,10500.0,13650.0,16983.333333333332,18650.0,17333.333333333332,15633.666666666666,15300.333333333334,14550.333333333334,14550.0,14250.0,13666.666666666666,12033.333333333334,10699.666666666666,10033.0,10766.333333333334,10733.333333333334,11133.333333333334,10416.666666666666,10750.0,11683.333333333334,11700.0,13033.333333333334,11700.0,11666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10300.0,10300.0,10300.0,10000.333333333334,10017.0,10017.0,10116.666666666666,10433.333333333334,10433.333333333334,10333.333333333334,10000.0,10000.0,10033.333333333334,10033.333333333334
394870,127,"Mobile, AL",msa,AL,5000.0,5000.0,5033.333333333333,5066.666666666667,5068.5,5035.166666666667,5001.833333333333,5033.333333333333,5033.333333333333,5033.333333333333,5003.333333333333,5003.333333333333,5003.333333333333,5000.0,5033.333333333333,5066.666666666667,5100.0,5100.0,5068.333333333333,5068.333333333333,5038.333333333333,5070.0,5070.0,5233.333333333333,5333.333333333333,5300.0,5466.666666666667,,,,,,7400.666666666667,6784.0,5833.333333333333,,8600.0,9966.666666666666,9966.666666666666,10000.0,10000.0,10000.0,9878.333333333334,9878.333333333334,9545.0,9223.666666666666,9223.666666666666,9223.666666666666,9670.0,10003.333333333334,10336.666666666666,10333.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9966.666666666666,9966.666666666666,10000.0,10000.0,10000.0,9666.666666666666,9666.666666666666,9666.666666666666,9870.0,9536.666666666666,,,,,9050.833333333334,9884.166666666666,9884.166666666666,10000.0,10000.0,9927.0
395015,128,"Reading, PA",msa,PA,5000.0,5000.0,5000.0,5033.333333333333,5333.333333333333,5511.166666666667,5544.5,5277.833333333333,5100.0,5033.333333333333,5000.0,5000.0,5033.333333333333,5666.666666666667,5800.0,6700.0,6400.0,6600.0,6316.666666666667,6316.666666666667,6000.0,5350.0,5016.666666666667,5033.333333333333,5200.0,5533.333333333333,6350.0,6816.666666666667,8150.0,8933.666666666666,9934.0,8934.0,7883.666666666667,7250.0,7283.333333333333,7281.666666666667,7915.0,8881.666666666666,9966.666666666666,10033.333333333334,10033.333333333334,10033.333333333334,10000.0,10000.0,10000.0,9966.666666666666,9966.666666666666,9966.666666666666,11333.333333333334,11333.333333333334,11333.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9833.166666666666,9833.166666666666,9833.166666666666,10966.666666666666,12633.333333333334,12650.0,11683.333333333334,10016.666666666666,10000.0,10000.0,10000.0,10000.0,9166.666666666666,9150.0,9466.666666666666,11783.333333333334,11800.0,11483.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11296.0,11296.0,11296.0
394502,129,"Corpus Christi, TX",msa,TX,6216.5,6283.166666666667,6666.5,6650.0,6683.333333333333,6300.0,5761.333333333333,5761.333333333333,5794.666666666667,6000.0,6000.0,5866.666666666667,6200.0,6500.0,6933.333333333333,7266.666666666667,7933.666666666667,8167.0,8033.666666666667,7033.666666666667,6300.333333333333,5600.333333333333,5633.333333333333,7000.0,8500.0,9333.333333333334,9000.0,9000.0,9266.666666666666,9433.666666666666,9433.666666666666,9667.0,8833.333333333334,7833.333333333333,7800.0,7966.666666666667,8966.666666666666,9000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9742.5,9709.166666666666,9709.166666666666,9966.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9666.666666666666,9666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9966.666666666666,9966.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0
394421,130,"Brownsville, TX",msa,TX,5633.333333333333,5600.0,5800.0,6700.0,7033.333333333333,7366.666666666667,7684.166666666667,7684.166666666667,7100.0,6415.833333333333,6415.833333333333,7000.0,6533.333333333333,6366.666666666667,6033.333333333333,6500.0,6666.666666666667,6533.333333333333,6333.333333333333,6233.333333333333,6867.0,6517.0,6283.666666666667,6816.666666666667,6733.333333333333,6400.0,5333.333333333333,5466.666666666667,6133.333333333333,6166.666666666667,7350.0,8350.0,8383.333333333334,7200.0,6266.666666666667,7533.333333333333,8366.666666666666,8633.333333333334,8366.666666666666,9116.666666666666,10483.333333333334,10783.333333333334,10700.0,10000.0,10000.0,9966.666666666666,10966.666666666666,10983.333333333334,11016.666666666666,10016.666666666666,11666.666666666666,11666.666666666666,11666.666666666666,10000.333333333334,10000.333333333334,10000.333333333334,10000.0,10000.0,9666.666666666666,9666.666666666666,9666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,9333.333333333334,9333.333333333334,9333.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9966.666666666666,9966.666666666666,10000.0,10000.0,10000.0,10000.0,9666.666666666666,,
394820,131,"Manchester, NH",msa,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24849.333333333332,24966.666666666668,24966.666666666668,20000.0,18366.666666666668,17033.333333333332,18666.666666666668,18483.5,18150.333333333332,16450.333333333332,14966.833333333334,13300.0,13333.333333333334,15000.0,18333.333333333332,21333.333333333332,21333.333333333332,19983.333333333332,18650.0,18650.0,18300.0,16633.333333333332,13300.0,13333.333333333334,15000.0,18333.333333333332,21366.666666666668,21366.666666666668,21366.666666666668,20000.0,20000.0,19350.0,17516.666666666668,17516.666666666668,16533.333333333332,18366.666666666668,16733.333333333332,19516.666666666668,19550.0,21266.666666666668,20116.666666666668,20083.333333333332,18333.333333333332
394612,132,"Fort Wayne, IN",msa,IN,4650.0,4966.666666666667,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5183.333333333333,5183.333333333333,5083.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5032.333333333333,5032.333333333333,5032.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,,5333.333333333333,5366.666666666667,,,,,7266.666666666667,6704.166666666667,5337.5,5637.5,5333.333333333333,5433.333333333333,6783.333333333333,8450.0,10016.666666666666,10000.0,9966.666666666666,9966.666666666666,9166.666666666666,8533.333333333334,6900.0,6033.333333333333,5033.333333333333,5250.0,6616.666666666667,7925.0,9341.666666666666,9641.666666666666,10000.0,8666.666666666666,7166.666666666667,5833.333333333333,5500.0,5333.333333333333,5033.333333333333,6033.333333333333,6033.333333333333,6366.666666666667,6533.333333333333,7033.333333333333,8033.333333333333,7183.333333333333,6850.0,5483.333333333333,5300.0,5166.666666666667,5166.666666666667,5033.333333333333,5016.666666666667,5133.333333333333,5166.666666666667,5183.333333333333,5400.0,5400.0,5366.666666666667
394658,133,"Gulfport, MS",msa,MS,5000.666666666667,5000.666666666667,5300.333333333333,5300.333333333333,5300.333333333333,5133.666666666667,5300.0,5466.666666666667,5333.333333333333,5166.666666666667,5000.0,5000.0,5000.0,5033.333333333333,5050.166666666667,5083.5,5350.166666666667,5533.333333333333,5500.0,5200.0,5000.0,5000.0,5000.0,5300.0,5300.0,5300.0,5000.0,5516.666666666667,5516.666666666667,5749.833333333333,5366.5,5533.166666666667,5300.0,5266.666666666667,5931.666666666667,6265.0,6831.666666666667,7000.0,7666.666666666667,,8644.5,9144.5,8796.166666666666,9333.333333333334,8200.0,8216.666666666666,8216.666666666666,9516.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9666.666666666666,9666.666666666666,10000.0,9466.666666666666,9133.333333333334,8800.0,9250.0,9583.0,9616.333333333334,9399.666666666666,8566.833333333334,8533.5,8333.5,8500.0,8533.333333333334,8033.333333333333,7700.0,7000.0,7166.666666666667,7333.666666666667,8033.666666666667,8867.0,9033.333333333334,8333.333333333334,7666.666666666667,7350.0,7350.0,6683.333333333333,7016.666666666667,7683.333333333333,8350.0,8166.666666666667,7766.666666666667,8266.666666666666,8433.333333333334,8500.0,8333.333333333334
395051,134,"Salisbury, MD",msa,DE,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9966.666666666666,9966.666666666666,10000.0,10000.0,9966.666666666666,9966.666666666666,9966.666666666666,10000.0,9683.333333333334,8683.333333333334,8350.0,8666.666666666666,9666.666666666666,9966.666666666666,9966.666666666666,9966.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11666.666666666666,11700.0,13366.666666666666,13366.666666666666,14666.666666666666,13166.666666666666,11816.666666666666,11800.166666666666,11966.833333333334,11650.166666666666,11998.333333333334,13331.666666666666,16116.333333333334,16151.333333333334,16184.666666666666,15066.666666666666,15000.0,14966.666666666666,14966.666666666666,14700.0,13341.666666666666,12008.333333333334,10641.666666666666,10500.0,10200.0,10700.0,12183.333333333334,13800.166666666666,14666.833333333334,14350.166666666666,13033.333333333334,11966.666666666666,10633.333333333334,10300.0,10000.0,10000.0,11279.5,11862.833333333334,13196.166666666666,12900.0,12350.0,11050.0,10066.666666666666,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10166.666666666666,10316.666666666666,10316.666666666666,10183.333333333334,10033.333333333334,10033.333333333334
394596,135,"Flint, MI",msa,MI,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.0,5033.0,5033.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6666.666666666667,6666.666666666667,,,5966.666666666667,6066.666666666667,6033.333333333333,5466.666666666667,5333.333333333333,5000.0,5000.0,5000.0,6000.0,6666.666666666667,8300.0,8666.666666666666,8966.666666666666,7500.0,6300.0,6000.0,5833.333333333333,5666.833333333333,5000.166666666667,5000.166666666667,6083.333333333333,7750.0,9416.666666666666,9874.666666666666,9208.0,8541.333333333334,7333.333333333333,6333.333333333333,5333.333333333333,5000.0,5000.0,5300.0,5333.333333333333,5633.333333333333,5333.333333333333,6966.666666666667,8300.0,8633.333333333334,8600.0,7000.0,6666.666666666667,5033.333333333333,5666.666666666667,5700.0,7066.666666666667,7066.666666666667,8166.666666666667,6833.333333333333,6833.333333333333,6033.333333333333,6000.0,5366.5,5033.166666666667,5033.166666666667,5000.0,5000.0,5000.0,5000.0,5300.0,5633.333333333333,5966.666666666667,6016.666666666667
394972,136,"Peoria, IL",msa,IL,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5033.333333333333,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,,,,,,6350.0,5736.666666666667,5603.333333333333,5303.333333333333,5300.0,5633.333333333333,6800.0,7466.666666666667,8666.666666666666,9166.666666666666,9833.333333333334,9650.0,8316.666666666666,6816.666666666667,5600.0,5566.666666666667,5766.666666666667,5666.666666666667,7033.333333333333,8016.666666666667,8433.333333333334,8433.333333333334,7783.333333333333,8066.666666666667,6700.0,6033.333333333333,5333.333333333333,5350.0,5383.333333333333,5816.666666666667,5666.666666666667,6116.666666666667,6516.666666666667,8016.666666666667,8533.333333333334,8000.0
394439,137,"Canton, OH",msa,OH,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5033.333333333333,5666.666666666667,5766.666666666667,5900.0,5300.0,5166.666666666667,5033.333333333333,5000.0,5033.333333333333,5033.333333333333,5066.666666666667,5066.666666666667,5400.0,6200.0,6466.666666666667,7050.0,6583.333333333333,6616.666666666667,5733.333333333333,5366.666666666667,5033.333333333333,5133.333333333333,6800.0,8466.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9666.666666666666,8333.333333333334,8666.666666666666,8666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9700.0,9700.0,9700.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9900.0,9900.0,9900.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,,,,,9200.0,9500.0,10000.0,10000.0,10000.0,10000.0
395070,138,"Savannah, GA",msa,GA,5083.333333333333,5033.333333333333,5066.666666666667,5066.666666666667,5033.333333333333,5000.0,5033.333333333333,5045.0,5045.0,5120.0,5141.666666666667,5175.0,5066.666666666667,5066.666666666667,5033.333333333333,5066.666666666667,5033.333333333333,5066.666666666667,5066.666666666667,5100.0,5066.666666666667,5033.333333333333,5033.333333333333,5866.666666666667,5900.0,5900.0,5200.0,5500.0,5466.666666666667,5596.833333333333,5296.833333333333,5596.833333333333,5650.0,5616.666666666667,5650.0,6666.666666666667,,,,,10000.0,10000.0,10316.5,10316.5,10316.5,10000.0,10000.0,10683.333333333334,10683.333333333334,14016.666666666666,13666.666666666666,15333.333333333334,13666.666666666666,13666.666666666666,13416.666666666666,11750.0,11416.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10016.666666666666,10016.666666666666,10016.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9333.333333333334,9333.333333333334,9333.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
394327,139,"Anchorage, AK",msa,AK,5000.0,5033.333333333333,5066.666666666667,5233.333333333333,5233.333333333333,5233.333333333333,5233.333333333333,5366.666666666667,5366.666666666667,5533.333333333333,5400.0,5400.0,5400.0,5550.0,5550.0,5383.333333333333,5366.666666666667,5983.333333333333,6483.333333333333,6650.0,6033.333333333333,5366.666666666667,5066.666666666667,5366.666666666667,5533.333333333333,6000.0,5996.666666666667,6163.333333333333,6346.666666666667,7033.333333333333,8350.666666666666,8000.666666666667,7017.333333333333,5700.0,5700.0,6666.666666666667,8000.0,9000.0,9533.333333333334,9533.333333333334,9866.666666666666,10000.0,10000.0,9983.166666666666,9983.166666666666,9983.166666666666,10000.0,10000.0,11666.666666666666,12000.0,12333.333333333334,10966.666666666666,10800.0,10700.0,10433.333333333334,10600.0,10400.0,10366.666666666666,10033.333333333334,10000.0,10000.0,10033.333333333334,11033.333333333334,12533.333333333334,13833.333333333334,13833.333333333334,12333.333333333334,11000.0,10000.0,10000.0,9983.333333333334,9983.333333333334,9983.333333333334,10000.0,10000.0,10000.333333333334,10000.333333333334,10000.333333333334,10033.333333333334,10033.333333333334,10033.333333333334,10000.0,10000.0,10000.0,10016.5,10016.833333333334,11350.166666666666,11667.0,12545.833333333334,11212.5,10879.166666666666
394372,140,"Beaumont, TX",msa,TX,7936.666666666667,8470.0,7833.333333333333,8500.0,7916.666666666667,8316.666666666666,8150.0,8000.0,6966.666666666667,6366.666666666667,5900.0,6233.333333333333,6333.333333333333,6866.666666666667,7033.333333333333,8133.333333333333,8266.666666666666,8083.333333333333,7416.666666666667,7083.333333333333,7100.0,7116.666666666667,7783.333333333333,7961.833333333333,7842.833333333333,7176.166666666667,6497.666666666667,6800.0,7000.0,8200.0,8266.666666666666,8400.0,7700.0,7333.333333333333,7233.333333333333,7400.0,7658.333333333333,8425.0,9258.333333333334,9700.0,9366.666666666666,9066.666666666666,8949.166666666666,9282.5,8782.5,9200.0,9033.333333333334,9516.666666666666,9283.333333333334,9353.666666666666,9637.0,9870.333333333334,9966.666666666666,10000.0,8633.333333333334,7683.333333333333,6683.333333333333,8050.0,8750.0,8500.0,8485.833333333334,8702.5,9869.166666666666,9883.333333333334,9916.666666666666,10000.0,10000.0,10000.0,10000.0,9100.0,9100.0,9033.333333333334,9933.333333333334,9933.333333333334,10000.0,9966.666666666666,9966.666666666666,9933.333333333334,9933.666666666666,9633.666666666666,8983.833333333334,9016.833333333334,8683.5,9366.666666666666,9366.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,9333.333333333334
395096,141,"Shreveport, LA",msa,LA,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.0,5033.0,5033.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5066.666666666667,5067.0,5067.0,5033.666666666667,5066.666666666667,5033.333333333333,5033.333333333333,,,,,5716.666666666667,5383.333333333333,5066.666666666667,5066.666666666667,5066.666666666667,5700.0,5666.666666666667,6333.333333333333,6500.0,8166.666666666667,9166.666666666666,9166.666666666666,8833.333333333334,8016.666666666667,7950.0,6783.333333333333,6300.0,5866.666666666667,6366.666666666667,6750.0,7250.0,7450.0,7033.333333333333,6533.333333333333,6000.0,6333.333333333333,6333.333333333333,6033.333333333333,5400.0,5400.0,5550.0,6183.333333333333,6883.333333333333,7033.333333333333,7033.333333333333,6333.333333333333,6333.333333333333,6000.0,5666.666666666667,5366.666666666667,5066.666666666667,5399.666666666667,5366.333333333333,5666.333333333333,5666.666666666667,5699.666666666667,6033.0,6533.0,6666.333333333333,6299.666666666667
395164,142,"Trenton, NJ",msa,NJ,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9683.5,9683.5,9683.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.833333333334,9966.833333333334,9966.833333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10033.333333333334,10033.333333333334,10033.333333333334,10000.0,10000.0,10000.0,9966.666666666666,,,,,,13033.333333333334,14333.333333333334,12700.0,11366.666666666666,10033.333333333334,10000.0,13333.333333333334,15000.0,18333.333333333332,18333.333333333332,20000.0,18666.666666666668,17533.333333333332,16200.0,15866.666666666666,13683.5,13350.166666666666,14183.5,15650.0,15733.333333333334,16566.666666666668,16750.0,19316.666666666668,17650.0,16016.666666666666,15033.333333333334,16700.0,18333.333333333332,18333.333333333332,16700.0,16700.0,16700.0,16816.833333333332,17333.5,17333.5,18883.0,18366.333333333332,18366.333333333332,16666.666666666668,16666.666666666668,13333.333333333334,11666.666666666666,10000.0,11666.666666666666,13333.333333333334,15000.0,15000.0,15000.0,14166.666666666666,14166.666666666666
